Num	Guess	Average remaining answers
7048	roust:	4.333
7049	roups:	4.333
7050	rouls:	4.333
7051	roues:	4.333
7052	rosed:	4.333
7053	rives:	4.333
7054	rivel:	4.333
7055	rivas:	4.333
7056	ritts:	4.333
7057	risus:	4.333
7058	risks:	4.333
7059	rises:	4.333
7060	ripes:	4.333
7061	riots:	4.333
7062	rinks:	4.333
7063	rines:	4.333
7064	rimus:	4.333
7065	rimes:	4.333
7066	rimae:	4.333
7067	rills:	4.333
7068	riley:	4.333
7069	reorg:	4.333
7070	rends:	4.333
7071	redds:	4.333
7072	riems:	4.333
7073	rieve:	4.333
7074	riels:	4.333
7075	ricer:	4.333
7076	ricks:	4.333
7077	ricey:	4.333
7078	rices:	4.333
7079	resod:	4.333
7080	redye:	4.333
7081	riata:	4.333
7082	rials:	4.333
7083	rhyta:	4.333
7084	resus:	4.333
7085	retag:	4.333
7086	rewth:	4.333
7087	rheas:	4.333
7088	rheme:	4.333
7089	rewed:	4.333
7090	reede:	4.333
7091	reefs:	4.333
7092	rehem:	4.333
7093	reefy:	4.333
7094	reeds:	4.333
7095	reens:	4.333
7096	refry:	4.333
7097	refly:	4.333
7098	reffo:	4.333
7099	refel:	4.333
7100	reech:	4.333
7101	redox:	4.333
7102	redry:	4.333
7103	redos:	4.333
7104	redly:	4.333
7105	reded:	4.333
7106	redes:	4.333
7107	reddy:	4.333
7108	recti:	4.333
7109	pulks:	4.333
7110	pulls:	4.333
7111	rafts:	4.333
7112	raffs:	4.333
7113	raced:	4.333
7114	rache:	4.333
7115	pulmo:	4.333
7116	quyte:	4.333
7117	quops:	4.333
7118	quoll:	4.333
7119	pulus:	4.333
7120	punji:	4.333
7121	punks:	4.333
7122	punts:	4.333
7123	purls:	4.333
7124	purrs:	4.333
7125	purty:	4.333
7126	putti:	4.333
7127	putts:	4.333
7128	quaky:	4.333
7129	queys:	4.333
7130	quass:	4.333
7131	queme:	4.333
7132	quays:	4.333
7133	quats:	4.333
7134	quate:	4.333
7135	quare:	4.333
7136	quale:	4.333
7137	pyned:	4.333
7138	pwned:	4.333
7139	qophs:	4.333
7140	pyxed:	4.333
7141	puzel:	4.333
7142	putto:	4.333
7143	pusle:	4.333
7144	pussy:	4.333
7145	puses:	4.333
7146	pursy:	4.333
7147	purpy:	4.333
7148	pupae:	4.333
7149	pures:	4.333
7150	pupus:	4.333
7151	pupas:	4.333
7152	punty:	4.333
7153	punto:	4.333
7154	punky:	4.333
7155	punka:	4.333
7156	punas:	4.333
7157	punce:	4.333
7158	pumps:	4.333
7159	pumas:	4.333
7160	pulps:	4.333
7161	pully:	4.333
7162	pulli:	4.333
7163	pulka:	4.333
7164	pules:	4.333
7165	puler:	4.333
7166	pulas:	4.333
7167	pukus:	4.333
7168	pukey:	4.333
7169	puker:	4.333
7170	pukas:	4.333
7171	preed:	4.333
7172	predy:	4.333
7173	pruta:	4.333
7174	puers:	4.333
7175	psoai:	4.333
7176	puces:	4.333
7177	pucks:	4.333
7178	pucka:	4.333
7179	pucer:	4.333
7180	pshaw:	4.333
7181	psych:	4.333
7182	proul:	4.333
7183	prent:	4.333
7184	pours:	4.333
7185	poupe:	4.333
7186	poulp:	4.333
7187	pouks:	4.333
7188	pises:	4.333
7189	pirai:	4.333
7190	pirls:	4.333
7191	pipul:	4.333
7192	pipes:	4.333
7193	pipet:	4.333
7194	pipas:	4.333
7195	pipal:	4.333
7196	pioye:	4.333
7197	pints:	4.333
7198	pinup:	4.333
7199	pinta:	4.333
7200	pimas:	4.333
7201	pinks:	4.333
7202	pinko:	4.333
7203	pines:	4.333
7204	pinas:	4.333
7205	pimps:	4.333
7206	pilus:	4.333
7207	pilow:	4.333
7208	piles:	4.333
7209	piler:	4.333
7210	pilea:	4.333
7211	pilaw:	4.333
7212	pilau:	4.333
7213	pilao:	4.333
7214	pilae:	4.333
7215	pikey:	4.333
7216	pikes:	4.333
7217	pikau:	4.333
7218	pikas:	4.333
7219	piets:	4.333
7220	piezo:	4.333
7221	pieta:	4.333
7222	piers:	4.333
7223	picul:	4.333
7224	picot:	4.333
7225	piccy:	4.333
7226	pical:	4.333
7227	phyla:	4.333
7228	phyle:	4.333
7229	phpht:	4.333
7230	phots:	4.333
7231	phoca:	4.333
7232	phlox:	4.333
7233	phare:	4.333
7234	phese:	4.333
7235	pheer:	4.333
7236	pharm:	4.333
7237	petti:	4.333
7238	otaku:	4.333
7239	orach:	4.333
7240	oshac:	4.333
7241	orang:	4.333
7242	ordos:	4.333
7243	orfes:	4.333
7244	oread:	4.333
7245	orant:	4.333
7246	ooped:	4.333
7247	onkus:	4.333
7248	onned:	4.333
7249	oints:	4.333
7250	oinks:	4.333
7251	ogeed:	4.333
7252	ogled:	4.333
7253	ogham:	4.333
7254	ofays:	4.333
7255	odyls:	4.333
7256	octad:	4.333
7257	odals:	4.333
7258	oculi:	4.333
7259	oaked:	4.333
7260	oared:	4.333
7261	oaths:	4.333
7262	oakum:	4.333
7263	agent:	4.333
7264	moped:	4.333
7265	catch:	4.333
7266	agony:	4.333
7267	mopus:	4.333
7268	snout:	4.333
7269	sooth:	4.333
7270	morne:	4.333
7271	nolls:	4.333
7272	novae:	4.333
7273	nowts:	4.333
7274	noyes:	4.333
7275	noxal:	4.333
7276	noxes:	4.333
7277	nowty:	4.333
7278	nowls:	4.333
7279	noway:	4.333
7280	novas:	4.333
7281	nooks:	4.333
7282	norma:	4.333
7283	noses:	4.333
7284	notes:	4.333
7285	noter:	4.333
7286	notal:	4.333
7287	noser:	4.333
7288	norms:	4.333
7289	norks:	4.333
7290	nopal:	4.333
7291	noops:	4.333
7292	nooky:	4.333
7293	nonas:	4.333
7294	nonyl:	4.333
7295	nones:	4.333
7296	nonet:	4.333
7297	nonce:	4.333
7298	nomos:	4.333
7299	nomes:	4.333
7300	nomas:	4.333
7301	nolos:	4.333
7302	noles:	4.333
7303	morns:	4.333
7304	nohow:	4.333
7305	noels:	4.333
7306	spoof:	4.333
7307	mosed:	4.333
7308	nocks:	4.333
7309	noahs:	4.333
7310	spade:	4.333
7311	staff:	4.333
7312	acari:	4.333
7313	moted:	4.333
7314	moths:	4.333
7315	mothy:	4.333
7316	motus:	4.333
7317	mulla:	4.333
7318	mures:	4.333
7319	murls:	4.333
7320	murra:	4.333
7321	murri:	4.333
7322	murry:	4.333
7323	murva:	4.333
7324	muser:	4.333
7325	namer:	4.333
7326	nanas:	4.333
7327	napoo:	4.333
7328	nappe:	4.333
7329	naras:	4.333
7330	nelly:	4.333
7331	nerka:	4.333
7332	nerol:	4.333
7333	nertz:	4.333
7334	ngoma:	4.333
7335	ngwee:	4.333
7336	nests:	4.333
7337	newts:	4.333
7338	nexts:	4.333
7339	newsy:	4.333
7340	newel:	4.333
7341	nevel:	4.333
7342	neves:	4.333
7343	netop:	4.333
7344	netty:	4.333
7345	netts:	4.333
7346	netes:	4.333
7347	nervy:	4.333
7348	nerts:	4.333
7349	nerks:	4.333
7350	neral:	4.333
7351	neper:	4.333
7352	nenes:	4.333
7353	nempt:	4.333
7354	nemas:	4.333
7355	narky:	4.333
7356	neems:	4.333
7357	neese:	4.333
7358	neeze:	4.333
7359	neeps:	4.333
7360	neele:	4.333
7361	neaps:	4.333
7362	necks:	4.333
7363	neath:	4.333
7364	neats:	4.333
7365	nears:	4.333
7366	neals:	4.333
7367	naves:	4.333
7368	nazes:	4.333
7369	navvy:	4.333
7370	navew:	4.333
7371	navar:	4.333
7372	natty:	4.333
7373	nates:	4.333
7374	natch:	4.333
7375	narre:	4.333
7376	narks:	4.333
7377	nares:	4.333
7378	narcs:	4.333
7379	narco:	4.333
7380	nappy:	4.333
7381	nappa:	4.333
7382	napes:	4.333
7383	napas:	4.333
7384	nanos:	4.333
7385	nancy:	4.333
7386	nance:	4.333
7387	namma:	4.333
7388	names:	4.333
7389	nalla:	4.333
7390	nalas:	4.333
7391	naker:	4.333
7392	muxes:	4.333
7393	muzzy:	4.333
7394	mvule:	4.333
7395	nahal:	4.333
7396	mynah:	4.333
7397	nache:	4.333
7398	naeve:	4.333
7399	nacre:	4.333
7400	nacho:	4.333
7401	muzak:	4.333
7402	mythy:	4.333
7403	myths:	4.333
7404	naams:	4.333
7405	mutts:	4.333
7406	musos:	4.333
7407	mutes:	4.333
7408	muter:	4.333
7409	musts:	4.333
7410	mussy:	4.333
7411	musse:	4.333
7412	musks:	4.333
7413	muset:	4.333
7414	muses:	4.333
7415	musca:	4.333
7416	musar:	4.333
7417	murti:	4.333
7418	murrs:	4.333
7419	murre:	4.333
7420	murly:	4.333
7421	murks:	4.333
7422	murex:	4.333
7423	muras:	4.333
7424	muntu:	4.333
7425	munts:	4.333
7426	mumms:	4.333
7427	mumsy:	4.333
7428	mumus:	4.333
7429	mumps:	4.333
7430	mulse:	4.333
7431	mulls:	4.333
7432	mules:	4.333
7433	muley:	4.333
7434	mulct:	4.333
7435	moups:	4.333
7436	mousy:	4.333
7437	moved:	4.333
7438	mowed:	4.333
7439	moust:	4.333
7440	mouls:	4.333
7441	mucor:	4.333
7442	mucro:	4.333
7443	mucks:	4.333
7444	mozed:	4.333
7445	moues:	4.333
7446	stank:	4.333
7447	aitus:	4.333
7448	akene:	4.333
7449	alane:	4.333
7450	alans:	4.333
7451	alant:	4.333
7452	alang:	4.333
7453	alkyd:	4.333
7454	allod:	4.333
7455	almah:	4.333
7456	amour:	4.333
7457	alods:	4.333
7458	amuck:	4.333
7459	ankus:	4.333
7460	ankhs:	4.333
7461	anana:	4.333
7462	ancho:	4.333
7463	andro:	4.333
7464	anent:	4.333
7465	anted:	4.333
7466	ampul:	4.333
7467	apode:	4.333
7468	apods:	4.333
7469	apayd:	4.333
7470	anura:	4.333
7471	appui:	4.333
7472	appuy:	4.333
7473	apted:	4.333
7474	aquae:	4.333
7475	aquas:	4.333
7476	arked:	4.333
7477	arled:	4.333
7478	armed:	4.333
7479	arrah:	4.333
7480	aroha:	4.333
7481	arums:	4.333
7482	arsed:	4.333
7483	ashes:	4.333
7484	asked:	4.333
7485	assai:	4.333
7486	askoi:	4.333
7487	asura:	4.333
7488	ashet:	4.333
7489	arnut:	4.333
7490	ascus:	4.333
7491	auloi:	4.333
7492	aunts:	4.333
7493	aural:	4.333
7494	auras:	4.333
7495	autos:	4.333
7496	avant:	4.333
7497	awdls:	4.333
7498	avens:	4.333
7499	azons:	4.333
7500	azoth:	4.333
7501	azury:	4.333
7502	azuki:	4.333
7503	axons:	4.333
7504	ayont:	4.333
7505	azans:	4.333
7506	ayahs:	4.333
7507	axone:	4.333
7508	axled:	4.333
7509	awned:	4.333
7510	aurum:	4.333
7511	aures:	4.333
7512	aurei:	4.333
7513	aurar:	4.333
7514	aurae:	4.333
7515	aunes:	4.333
7516	aulos:	4.333
7517	aulas:	4.333
7518	atony:	4.333
7519	atuas:	4.333
7520	asana:	4.333
7521	aread:	4.333
7522	arcus:	4.333
7523	arced:	4.333
7524	arhat:	4.333
7525	arede:	4.333
7526	arene:	4.333
7527	arefy:	4.333
7528	aredd:	4.333
7529	amped:	4.333
7530	aloed:	4.333
7531	aloha:	4.333
7532	altho:	4.333
7533	alums:	4.333
7534	amene:	4.333
7535	ament:	4.333
7536	amens:	4.333
7537	alure:	4.333
7538	amahs:	4.333
7539	amaut:	4.333
7540	alula:	4.333
7541	almeh:	4.333
7542	alder:	4.333
7543	aldol:	4.333
7544	alefs:	4.333
7545	aleph:	4.333
7546	aleft:	4.333
7547	alfas:	4.333
7548	aldea:	4.333
7549	aiyee:	4.333
7550	aizle:	4.333
7551	aiver:	4.333
7552	airts:	4.333
7553	aimer:	4.333
7554	airer:	4.333
7555	aioli:	4.333
7556	ainee:	4.333
7557	acned:	4.333
7558	advew:	4.333
7559	aiery:	4.333
7560	afara:	4.333
7561	afear:	4.333
7562	afros:	4.333
7563	agami:	4.333
7564	aglus:	4.333
7565	aguti:	4.333
7566	aheap:	4.333
7567	agues:	4.333
7568	agons:	4.333
7569	agood:	4.333
7570	agone:	4.333
7571	aghas:	4.333
7572	afore:	4.333
7573	aflaj:	4.333
7574	agene:	4.333
7575	afars:	4.333
7576	adzed:	4.333
7577	aeons:	4.333
7578	aedes:	4.333
7579	adzes:	4.333
7580	adyta:	4.333
7581	aches:	4.333
7582	adrad:	4.333
7583	adred:	4.333
7584	adoze:	4.333
7585	acred:	4.333
7586	acold:	4.333
7587	addax:	4.333
7588	addle:	4.333
7589	adeem:	4.333
7590	adder:	4.333
7591	added:	4.333
7592	adays:	4.333
7593	adaws:	4.333
7594	acted:	4.333
7595	achoo:	4.333
7596	achar:	4.333
7597	squat:	4.333
7598	stash:	4.333
7599	stead:	4.333
7600	stone:	4.333
7601	stood:	4.333
7602	stony:	4.333
7603	spurt:	4.333
7604	steed:	4.333
7605	sulky:	4.333
7606	super:	4.333
7607	swami:	4.333
7608	tardy:	4.333
7609	swash:	4.333
7610	usual:	4.333
7611	value:	4.333
7612	venue:	4.333
7613	vinyl:	4.333
7614	viper:	4.333
7615	woody:	4.333
7616	wiser:	4.333
7617	world:	4.333
7618	aarti:	4.333
7619	wordy:	4.333
7620	wrong:	4.333
7621	yacht:	4.333
7622	wrath:	4.333
7623	worth:	4.333
7624	witty:	4.333
7625	wispy:	4.333
7626	wimpy:	4.333
7627	wince:	4.333
7628	willy:	4.333
7629	watch:	4.333
7630	whole:	4.333
7631	whose:	4.333
7632	whoop:	4.333
7633	welch:	4.333
7634	wench:	4.333
7635	wheat:	4.333
7636	whelp:	4.333
7637	where:	4.333
7638	wheel:	4.333
7639	whale:	4.333
7640	whack:	4.333
7641	welsh:	4.333
7642	wafer:	4.333
7643	weedy:	4.333
7644	visor:	4.333
7645	vodka:	4.333
7646	vital:	4.333
7647	vista:	4.333
7648	virus:	4.333
7649	viral:	4.333
7650	viola:	4.333
7651	villa:	4.333
7652	vault:	4.333
7653	vicar:	4.333
7654	utter:	4.333
7655	usurp:	4.333
7656	tawny:	4.333
7657	teach:	4.333
7658	upset:	4.333
7659	upper:	4.333
7660	title:	4.333
7661	unset:	4.333
7662	unmet:	4.333
7663	torch:	4.333
7664	torus:	4.333
7665	trout:	4.333
7666	ulcer:	4.333
7667	uncut:	4.333
7668	uncle:	4.333
7669	ultra:	4.333
7670	truck:	4.333
7671	tutor:	4.333
7672	twang:	4.333
7673	tweed:	4.333
7674	tulle:	4.333
7675	tumor:	4.333
7676	truly:	4.333
7677	trust:	4.333
7678	truss:	4.333
7679	trump:	4.333
7680	truer:	4.333
7681	truce:	4.333
7682	tooth:	4.333
7683	trash:	4.333
7684	tread:	4.333
7685	trade:	4.333
7686	toddy:	4.333
7687	today:	4.333
7688	tipsy:	4.333
7689	timer:	4.333
7690	teddy:	4.333
7691	teeth:	4.333
7692	tiara:	4.333
7693	thyme:	4.333
7694	three:	4.333
7695	throw:	4.333
7696	threw:	4.333
7697	those:	4.333
7698	taffy:	4.333
7699	tenth:	4.333
7700	there:	4.333
7701	theta:	4.333
7702	these:	4.333
7703	theme:	4.333
7704	synod:	4.333
7705	syrup:	4.333
7706	sword:	4.333
7707	swath:	4.333
7708	surly:	4.333
7709	surer:	4.333
7710	sumac:	4.333
7711	sully:	4.333
7712	stout:	4.333
7713	suave:	4.333
7714	spout:	4.333
7715	stump:	4.333
7716	stuck:	4.333
7717	strut:	4.333
7718	spank:	4.333
7719	snuck:	4.333
7720	adopt:	4.333
7721	speed:	4.333
7722	spent:	4.333
7723	cause:	4.333
7724	caulk:	4.333
7725	chalk:	4.333
7726	chaos:	4.333
7727	charm:	4.333
7728	chase:	4.333
7729	chasm:	4.333
7730	cheap:	4.333
7731	check:	4.333
7732	cheek:	4.333
7733	circa:	4.333
7734	choke:	4.333
7735	clang:	4.333
7736	clash:	4.333
7737	clank:	4.333
7738	chore:	4.333
7739	chose:	4.333
7740	cleft:	4.333
7741	chock:	4.333
7742	clone:	4.333
7743	cloth:	4.333
7744	clout:	4.333
7745	clump:	4.333
7746	coach:	4.333
7747	cluck:	4.333
7748	cheer:	4.333
7749	comfy:	4.333
7750	conch:	4.333
7751	condo:	4.333
7752	chest:	4.333
7753	chess:	4.333
7754	court:	4.333
7755	coupe:	4.333
7756	corny:	4.333
7757	cheat:	4.333
7758	chart:	4.333
7759	craft:	4.333
7760	champ:	4.333
7761	crane:	4.333
7762	crash:	4.333
7763	crank:	4.333
7764	cedar:	4.333
7765	aisle:	4.333
7766	adore:	4.333
7767	after:	4.333
7768	afoot:	4.333
7769	credo:	4.333
7770	creed:	4.333
7771	aloft:	4.333
7772	ardor:	4.333
7773	arena:	4.333
7774	cacti:	4.333
7775	caddy:	4.333
7776	crone:	4.333
7777	crony:	4.333
7778	cadet:	4.333
7779	croup:	4.333
7780	crump:	4.333
7781	crust:	4.333
7782	curry:	4.333
7783	curse:	4.333
7784	curve:	4.333
7785	dally:	4.333
7786	dance:	4.333
7787	decay:	4.333
7788	dolly:	4.333
7789	dowdy:	4.333
7790	dowel:	4.333
7791	drama:	4.333
7792	drape:	4.333
7793	dread:	4.333
7794	drool:	4.333
7795	dwell:	4.333
7796	dwelt:	4.333
7797	earth:	4.333
7798	droop:	4.333
7799	dryer:	4.333
7800	elder:	4.333
7801	dryly:	4.333
7802	drove:	4.333
7803	endow:	4.333
7804	dross:	4.333
7805	droll:	4.333
7806	ensue:	4.333
7807	ennui:	4.333
7808	dream:	4.333
7809	epoch:	4.333
7810	dress:	4.333
7811	equal:	4.333
7812	drawl:	4.333
7813	erode:	4.333
7814	erupt:	4.333
7815	drake:	4.333
7816	dowry:	4.333
7817	ethos:	4.333
7818	event:	4.333
7819	evade:	4.333
7820	ether:	4.333
7821	dopey:	4.333
7822	donor:	4.333
7823	decor:	4.333
7824	decoy:	4.333
7825	false:	4.333
7826	fancy:	4.333
7827	fatal:	4.333
7828	favor:	4.333
7829	feast:	4.333
7830	flake:	4.333
7831	flame:	4.333
7832	flask:	4.333
7833	float:	4.333
7834	flyer:	4.333
7835	folly:	4.333
7836	foray:	4.333
7837	gaffe:	4.333
7838	forty:	4.333
7839	gauze:	4.333
7840	gamut:	4.333
7841	frost:	4.333
7842	froze:	4.333
7843	frock:	4.333
7844	freak:	4.333
7845	freer:	4.333
7846	frame:	4.333
7847	girly:	4.333
7848	glade:	4.333
7849	giver:	4.333
7850	gipsy:	4.333
7851	ghost:	4.333
7852	foyer:	4.333
7853	forte:	4.333
7854	force:	4.333
7855	gnash:	4.333
7856	glyph:	4.333
7857	godly:	4.333
7858	focal:	4.333
7859	gonad:	4.333
7860	goody:	4.333
7861	foamy:	4.333
7862	goofy:	4.333
7863	grade:	4.333
7864	grant:	4.333
7865	graft:	4.333
7866	graph:	4.333
7867	floor:	4.333
7868	flora:	4.333
7869	floss:	4.333
7870	flock:	4.333
7871	fleck:	4.333
7872	greed:	4.333
7873	group:	4.333
7874	grout:	4.333
7875	fleet:	4.333
7876	guava:	4.333
7877	gummy:	4.333
7878	guppy:	4.333
7879	gusty:	4.333
7880	halve:	4.333
7881	harem:	4.333
7882	harpy:	4.333
7883	harry:	4.333
7884	haste:	4.333
7885	hasty:	4.333
7886	hatch:	4.333
7887	hazel:	4.333
7888	heath:	4.333
7889	holly:	4.333
7890	impel:	4.333
7891	inept:	4.333
7892	inlay:	4.333
7893	inlet:	4.333
7894	inner:	4.333
7895	inter:	4.333
7896	intro:	4.333
7897	islet:	4.333
7898	ivory:	4.333
7899	issue:	4.333
7900	irate:	4.333
7901	input:	4.333
7902	inert:	4.333
7903	jumpy:	4.333
7904	junta:	4.333
7905	juror:	4.333
7906	junto:	4.333
7907	joust:	4.333
7908	kinky:	4.333
7909	kitty:	4.333
7910	kiosk:	4.333
7911	incur:	4.333
7912	kneed:	4.333
7913	knead:	4.333
7914	imply:	4.333
7915	ladle:	4.333
7916	igloo:	4.333
7917	honey:	4.333
7918	hyper:	4.333
7919	horse:	4.333
7920	latch:	4.333
7921	hotel:	4.333
7922	lathe:	4.333
7923	hovel:	4.333
7924	leafy:	4.333
7925	leach:	4.333
7926	leant:	4.333
7927	hover:	4.333
7928	leash:	4.333
7929	hotly:	4.333
7930	leech:	4.333
7931	lemur:	4.333
7932	lefty:	4.333
7933	liver:	4.333
7934	liner:	4.333
7935	loath:	4.333
7936	lilac:	4.333
7937	lofty:	4.333
7938	locus:	4.333
7939	honor:	4.333
7940	louse:	4.333
7941	lousy:	4.333
7942	homer:	4.333
7943	heave:	4.333
7944	hence:	4.333
7945	lumpy:	4.333
7946	lusty:	4.333
7947	lymph:	4.333
7948	lynch:	4.333
7949	macho:	4.333
7950	madam:	4.333
7951	madly:	4.333
7952	lupus:	4.333
7953	lunar:	4.333
7954	march:	4.333
7955	lucky:	4.333
7956	marsh:	4.333
7957	match:	4.333
7958	hello:	4.333
7959	mauve:	4.333
7960	meant:	4.333
7961	heavy:	4.333
7962	heart:	4.333
7963	medal:	4.333
7964	havoc:	4.333
7965	hater:	4.333
7966	harsh:	4.333
7967	mince:	4.333
7968	minor:	4.333
7969	minty:	4.333
7970	miser:	4.333
7971	missy:	4.333
7972	mocha:	4.333
7973	model:	4.333
7974	modem:	4.333
7975	moldy:	4.333
7976	modal:	4.333
7977	moody:	4.333
7978	month:	4.333
7979	morph:	4.333
7980	minus:	4.333
7981	miner:	4.333
7982	milky:	4.333
7983	mouse:	4.333
7984	moult:	4.333
7985	mucus:	4.333
7986	mural:	4.333
7987	musky:	4.333
7988	musty:	4.333
7989	nasty:	4.333
7990	natal:	4.333
7991	naval:	4.333
7992	north:	4.333
7993	nosey:	4.333
7994	nymph:	4.333
7995	occur:	4.333
7996	notch:	4.333
7997	oddly:	4.333
7998	offal:	4.333
7999	order:	4.333
8000	other:	4.333
8001	ounce:	4.333
8002	outer:	4.333
8003	older:	4.333
8004	ozone:	4.333
8005	paddy:	4.333
8006	offer:	4.333
8007	odder:	4.333
8008	novel:	4.333
8009	noose:	4.333
8010	never:	4.333
8011	newer:	4.333
8012	newly:	4.333
8013	nerve:	4.333
8014	navel:	4.333
8015	patch:	4.333
8016	nasal:	4.333
8017	pause:	4.333
8018	myrrh:	4.333
8019	murky:	4.333
8020	peach:	4.333
8021	mummy:	4.333
8022	pedal:	4.333
8023	mucky:	4.333
8024	penne:	4.333
8025	perch:	4.333
8026	penny:	4.333
8027	micro:	4.333
8028	happy:	4.333
8029	gusto:	4.333
8030	picky:	4.333
8031	piece:	4.333
8032	pilot:	4.333
8033	piney:	4.333
8034	pinto:	4.333
8035	piper:	4.333
8036	pivot:	4.333
8037	pizza:	4.333
8038	plane:	4.333
8039	plank:	4.333
8040	plant:	4.333
8041	pixel:	4.333
8042	plead:	4.333
8043	plume:	4.333
8044	plump:	4.333
8045	pluck:	4.333
8046	caaed:	4.333
8047	cadee:	4.333
8048	cadre:	4.333
8049	cades:	4.333
8050	caked:	4.333
8051	cafes:	4.333
8052	calfs:	4.333
8053	cahow:	4.333
8054	caffs:	4.333
8055	pique:	4.333
8056	pinky:	4.333
8057	pooch:	4.333
8058	porch:	4.333
8059	prone:	4.333
8060	prong:	4.333
8061	proof:	4.333
8062	campi:	4.333
8063	piety:	4.333
8064	pouty:	4.333
8065	caned:	4.333
8066	caneh:	4.333
8067	camus:	4.333
8068	canna:	4.333
8069	canns:	4.333
8070	pulse:	4.333
8071	puppy:	4.333
8072	puree:	4.333
8073	purse:	4.333
8074	caped:	4.333
8075	quack:	4.333
8076	caphs:	4.333
8077	quake:	4.333
8078	quark:	4.333
8079	capul:	4.333
8080	cards:	4.333
8081	cared:	4.333
8082	cardy:	4.333
8083	capri:	4.333
8084	quart:	4.333
8085	queer:	4.333
8086	quell:	4.333
8087	carns:	4.333
8088	carny:	4.333
8089	carpi:	4.333
8090	quota:	4.333
8091	quote:	4.333
8092	rajah:	4.333
8093	ralph:	4.333
8094	randy:	4.333
8095	ranch:	4.333
8096	radar:	4.333
8097	cased:	4.333
8098	reach:	4.333
8099	ready:	4.333
8100	casus:	4.333
8101	quest:	4.333
8102	cauls:	4.333
8103	caums:	4.333
8104	cauri:	4.333
8105	causa:	4.333
8106	caups:	4.333
8107	caved:	4.333
8108	cauks:	4.333
8109	cawed:	4.333
8110	recur:	4.333
8111	recut:	4.333
8112	cecum:	4.333
8113	ceder:	4.333
8114	celli:	4.333
8115	cedes:	4.333
8116	ceded:	4.333
8117	reedy:	4.333
8118	refer:	4.333
8119	queue:	4.333
8120	centu:	4.333
8121	query:	4.333
8122	cerci:	4.333
8123	cerne:	4.333
8124	cered:	4.333
8125	quasi:	4.333
8126	retch:	4.333
8127	qualm:	4.333
8128	putty:	4.333
8129	cesti:	4.333
8130	reuse:	4.333
8131	riper:	4.333
8132	chack:	4.333
8133	chals:	4.333
8134	chaps:	4.333
8135	chapt:	4.333
8136	chara:	4.333
8137	chark:	4.333
8138	charr:	4.333
8139	chars:	4.333
8140	chats:	4.333
8141	chave:	4.333
8142	chavs:	4.333
8143	chaws:	4.333
8144	chaya:	4.333
8145	chays:	4.333
8146	cheka:	4.333
8147	choko:	4.333
8148	choky:	4.333
8149	cholo:	4.333
8150	chook:	4.333
8151	choom:	4.333
8152	chota:	4.333
8153	cills:	4.333
8154	cimar:	4.333
8155	cimex:	4.333
8156	cines:	4.333
8157	cinqs:	4.333
8158	circs:	4.333
8159	cires:	4.333
8160	cirls:	4.333
8161	cisco:	4.333
8162	cissy:	4.333
8163	cists:	4.333
8164	citer:	4.333
8165	cites:	4.333
8166	civet:	4.333
8167	civvy:	4.333
8168	clade:	4.333
8169	clads:	4.333
8170	clach:	4.333
8171	cives:	4.333
8172	clans:	4.333
8173	cital:	4.333
8174	cirri:	4.333
8175	cippi:	4.333
8176	cinct:	4.333
8177	ciels:	4.333
8178	claut:	4.333
8179	clavi:	4.333
8180	chyme:	4.333
8181	chyle:	4.333
8182	chowk:	4.333
8183	chows:	4.333
8184	clefs:	4.333
8185	chott:	4.333
8186	clods:	4.333
8187	cloff:	4.333
8188	chops:	4.333
8189	clons:	4.333
8190	clonk:	4.333
8191	chomp:	4.333
8192	chola:	4.333
8193	chocs:	4.333
8194	clour:	4.333
8195	clous:	4.333
8196	choco:	4.333
8197	chela:	4.333
8198	clues:	4.333
8199	cluey:	4.333
8200	chemo:	4.333
8201	coady:	4.333
8202	chems:	4.333
8203	chere:	4.333
8204	cheth:	4.333
8205	coati:	4.333
8206	cocci:	4.333
8207	chevy:	4.333
8208	chews:	4.333
8209	chewy:	4.333
8210	codec:	4.333
8211	coded:	4.333
8212	codes:	4.333
8213	codex:	4.333
8214	coked:	4.333
8215	cohos:	4.333
8216	coled:	4.333
8217	colds:	4.333
8218	cohoe:	4.333
8219	coffs:	4.333
8220	colog:	4.333
8221	coeds:	4.333
8222	coder:	4.333
8223	codas:	4.333
8224	chert:	4.333
8225	chelp:	4.333
8226	cheep:	4.333
8227	chawk:	4.333
8228	chary:	4.333
8229	comus:	4.333
8230	coned:	4.333
8231	chare:	4.333
8232	confs:	4.333
8233	conne:	4.333
8234	conns:	4.333
8235	chape:	4.333
8236	conus:	4.333
8237	chams:	4.333
8238	cooch:	4.333
8239	cooed:	4.333
8240	chaco:	4.333
8241	chace:	4.333
8242	coofs:	4.333
8243	riser:	4.333
8244	rival:	4.333
8245	river:	4.333
8246	rivet:	4.333
8247	coons:	4.333
8248	roach:	4.333
8249	rodeo:	4.333
8250	risky:	4.333
8251	rouse:	4.333
8252	route:	4.333
8253	coped:	4.333
8254	rowdy:	4.333
8255	rinse:	4.333
8256	rumor:	4.333
8257	coqui:	4.333
8258	cords:	4.333
8259	cored:	4.333
8260	rupee:	4.333
8261	rural:	4.333
8262	corno:	4.333
8263	corns:	4.333
8264	sadly:	4.333
8265	safer:	4.333
8266	salad:	4.333
8267	cosed:	4.333
8268	rusty:	4.333
8269	ruler:	4.333
8270	revue:	4.333
